"year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
2022,"NZL","55400183",55402579,"ISCED 3A","ISCED 2","male","yes","yes",556.307,484.137,492.633,8.64325,NA,"yes",NA,"2","1","3+",NA,NA,1.3275
2022,"NZL","55400020",55403897,"ISCED 3A","ISCED 3A","female","yes","no",496.345,673.242,557.817,10.76529,NA,"yes",NA,"2","0","3+","101-200",NA,0.2686
2022,"NZL","55400148",55405261,"ISCED 3A","ISCED 3A","female","yes","yes",625.722,673.876,663.162,11.24959,NA,"yes",NA,"1","1","2","201-500",NA,0.7758
2022,"NZL","55400097",55406772,"ISCED 3A","ISCED 3A","female","yes","yes",585.802,534.771,527.087,10.31353,NA,"yes",NA,"0","0","2","101-200",NA,-1.1364
2022,"NZL","55400024",55401804,"ISCED 3A","ISCED 3A","male","yes","yes",645.978,629.21,633.243,6.47495,NA,"yes",NA,"1","2","3+",NA,NA,1.405
2022,"NZL","55400131",55401766,"ISCED 2","ISCED 2","male","yes","yes",497.577,552.421,555.898,16.36041,NA,"yes",NA,"2","2","3+","26-100",NA,-0.232
2022,"NZL","55400077",55402079,NA,NA,"female","yes","yes",364.402,421.328,377.162,13.09945,NA,"yes",NA,"2","1","0","101-200",NA,-0.4025
2022,"NZL","55400069",55404344,"ISCED 3A","ISCED 3A","female","yes","yes",524.327,553.923,545.092,8.63257,NA,"yes",NA,"1","1","1","201-500",NA,1.271
2022,"NZL","55400135",55405470,"ISCED 2","ISCED 1","female","yes","yes",379.427,527.897,462.791,10.22951,NA,"yes",NA,"3+","0","2","201-500",NA,0.8775
2022,"NZL","55400051",55403049,"ISCED 3A","ISCED 3A","male","yes","yes",433.585,426.618,499.421,10.70685,NA,"yes",NA,"3+","1","2","101-200",NA,1.4003
2022,"NZL","55400136",55404082,NA,NA,"female","yes","yes",373.428,550.821,493.187,12.83792,NA,"yes",NA,"1","0","1","201-500",NA,-1.3559
2022,"NZL","55400110",55404438,"ISCED 3A","ISCED 2","male","yes","yes",545.091,575.165,563.557,10.61595,NA,"yes",NA,"1","1","3+","101-200",NA,0.9628
2022,"NZL","55400076",55403292,NA,NA,"female","yes","yes",629.022,594.26,639.465,10.42864,NA,"yes",NA,"1","0","2","101-200",NA,-0.1164
2022,"NZL","55400089",55402680,"ISCED 2","ISCED 2","male","yes","yes",423.506,458.529,437.85,11.22521,NA,"yes",NA,"2","1","3+","11-25",NA,-1.4808
2022,"NZL","55400028",55401056,"ISCED 2","ISCED 3A","male","yes","yes",482.704,336.533,421.826,15.08566,NA,"yes",NA,"1","1","2","201-500",NA,0.3478
2022,"POL","61600244",61609194,"ISCED 3A","ISCED 3A","male","yes","yes",519.44,540.286,491.385,46.60788,NA,"yes",NA,"2","1","3+","101-200",NA,1.1477
2022,"POL","61600168",61608715,"ISCED 3B, C","ISCED 1","male","yes","yes",570.913,504.009,564.326,49.8547,NA,"yes",NA,"1","1","1","11-25",NA,-1.5052
2022,"POL","61600117",61605098,NA,NA,"female","yes","yes",335.166,334.745,369.132,175.9305,NA,"no",NA,"1","1","0",NA,NA,NA
2022,"POL","61600060",61601696,"ISCED 3A","ISCED 3A","male","yes","yes",462.134,512.454,560.656,59.87313,NA,"no",NA,"1","0","3+","26-100",NA,-1.2971
2022,"POL","61600147",61605862,"ISCED 2","ISCED 3B, C","female","yes","yes",302.165,246.049,289.183,63.17258,NA,"yes",NA,"1","2","0","101-200",NA,-0.973
2022,"POL","61600201",61603809,"ISCED 3A","ISCED 3A","male","yes","yes",493.359,522.699,515.311,57.59205,NA,"yes",NA,"2","0","1","201-500",NA,0.9669
2022,"POL","61600250",61608913,"ISCED 3A","ISCED 3A","male","no","yes",424.363,336.164,329.31,51.25115,NA,"no",NA,"3+","3+","3+","0-10",NA,1.5759
2022,"POL","61600145",61601582,NA,NA,"male",NA,NA,512.951,494.109,555.877,47.78109,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"POL","61600209",61601106,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",408.67,341.521,363.019,48.76435,NA,"no",NA,"1","0","1","26-100",NA,-1.1997
2022,"POL","61600136",61601401,"ISCED 3A","ISCED 3A","female","yes","yes",604.341,614.812,628.622,45.52211,NA,"yes",NA,"1","1","2","101-200",NA,-0.8526
2022,"POL","61600007",61604276,"ISCED 3B, C","ISCED 2","male","yes","yes",521.266,451.771,485.139,75.61842,NA,"yes",NA,"1","1","1","101-200",NA,-0.8484
2022,"POL","61600031",61601764,"ISCED 3A","ISCED 3A","female","yes","yes",449.468,510.027,456.684,56.11088,NA,"yes",NA,"2","1","1","26-100",NA,-0.8775
2022,"POL","61600206",61604212,"ISCED 3A","ISCED 3B, C","female","yes","yes",521.191,609.291,561.643,44.77112,NA,"yes",NA,"1","1","1","more than 500",NA,-0.5013
2022,"POL","61600079",61609451,"ISCED 3A","ISCED 3A","female","yes","yes",363.144,282.106,347.596,62.58333,NA,"yes",NA,"1","0","1","11-25",NA,-0.2061
2022,"POL","61600224",61606382,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",459.205,533.266,453.785,56.5984,NA,"yes",NA,"1","1","3+","101-200",NA,-1.2291
2022,"POL","61600150",61602982,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",384.615,422.044,441.019,55.17949,NA,"yes",NA,"1","0","1","11-25",NA,-0.8324
2022,"POL","61600090",61605863,"ISCED 3A","ISCED 3B, C","female","yes","yes",491.794,501.771,510.353,48.76435,NA,"yes",NA,"1","1","1","more than 500",NA,-0.3061
2022,"POL","61600148",61606371,"ISCED 3B, C","ISCED 3A","female","yes","yes",477.018,465.679,474.872,60.63595,NA,"yes",NA,"2","0","2","101-200",NA,-0.5713
2022,"POL","61600098",61604181,"ISCED 3A","ISCED 3A","female","yes","yes",646.436,721.006,642.287,48.6307,NA,"yes",NA,"1","0","2","201-500",NA,-0.3953
2022,"POL","61600111",61603099,"ISCED 3A","ISCED 3A","male","yes","yes",545.823,576.568,555.698,105.8873,NA,"no",NA,"1","1","1","101-200",NA,0.6485
2022,"POL","61600226",61602239,"ISCED 3A","ISCED 3B, C","female","yes","yes",428.727,483.834,425.627,60.06313,NA,"yes",NA,"1","1","3+","26-100",NA,-0.8904
2022,"POL","61600198",61601871,"ISCED 3A","ISCED 3A","male","yes","yes",511.58,441.866,369.909,49.2249,NA,"yes",NA,"1","1","1","101-200",NA,0.4126
2022,"POL","61600064",61603844,"ISCED 3A","ISCED 3A","male","yes","yes",595.412,587.571,632.467,47.66715,NA,"yes",NA,"1","2","3+","101-200",NA,0.2956
2022,"POL","61600063",61604167,"ISCED 3A","ISCED 3B, C","female","yes","yes",466.601,367.572,458.492,55.16592,NA,"no",NA,"1","0","1","26-100",NA,-0.4556
2022,"POL","61600086",61607975,"ISCED 3A","ISCED 3A","male","yes","yes",448.688,462.235,470.448,50.69646,NA,"no",NA,"1","1","2","101-200",NA,-1.051
2022,"POL","61600230",61603193,"ISCED 3A","ISCED 3A","female","yes","yes",573.697,568.645,644.918,46.88136,NA,"yes",NA,"1","0","2","26-100",NA,-0.6263
2022,"POL","61600196",61609120,"ISCED 3B, C","ISCED 3A","female","yes","yes",468.308,457.97,368.924,42.86556,NA,"no",NA,"2","1","3+","101-200",NA,-0.1436
2022,"POL","61600201",61609577,NA,"ISCED 3A","female","yes","yes",426.429,399.509,469.626,52.58822,NA,"yes",NA,"2","1","1","201-500",NA,0.2455
2022,"POL","61600206",61605428,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",381.962,491.51,379.094,44.77112,NA,"no",NA,"1","1","1","11-25",NA,-1.6345
2022,"POL","61600132",61608204,"ISCED 3A","ISCED 3A","female","yes","yes",496.159,487.171,439.603,55.7757,NA,"yes",NA,"1","1","2","201-500",NA,0.7845
2022,"POL","61600037",61605642,"ISCED 3A","ISCED 3A","female","yes","yes",506.787,644.366,540.462,60.05802,NA,"yes",NA,"2","1","2","more than 500",NA,0.8477
2022,"POL","61600214",61606341,"ISCED 3A","ISCED 3B, C","female","yes","yes",447.146,356.205,372,48.95473,NA,"yes",NA,"2","0","3+","26-100",NA,-0.535
2022,"POL","61600169",61603927,"ISCED 3A","ISCED 3A","female","yes","yes",606.458,616.674,542.964,43.75107,NA,"yes",NA,"1","1","2",NA,NA,1.277
2022,"POL","61600124",61607788,"ISCED 3A","ISCED 3A","female","yes","yes",526.728,540.512,490.424,62.67957,NA,"yes",NA,"1","1","2","26-100",NA,-0.4912
2022,"POL","61600157",61607229,"ISCED 3A","ISCED 3A","female","yes","yes",553.694,658.498,607.657,45.02843,NA,"yes",NA,"2","0","2","201-500",NA,1.2003
2022,"POL","61600126",61601543,"ISCED 3A","ISCED 3A","female","yes","yes",497.243,535.492,567.04,59.37615,NA,"yes",NA,"1","1","1","26-100",NA,-1.2647
2022,"POL","61600064",61602998,"ISCED 3A","ISCED 3A","male","yes","yes",598.163,487.788,549.525,47.66715,NA,"yes",NA,"2","1","0","201-500",NA,0.5906
2022,"POL","61600198",61600228,NA,NA,"male","yes","yes",458.57,418.924,474.812,49.2249,NA,"yes",NA,"1","0","1","26-100",NA,NA
2022,"POL","61600064",61600064,"ISCED 3A","ISCED 3A","male","yes","yes",583.806,558.707,623.216,47.66715,NA,"yes",NA,"1","1","2","11-25",NA,-0.529
2022,"POL","61600246",61608766,"ISCED 3A","ISCED 3A","female","yes","yes",578.689,668.051,628.015,43.7314,NA,"yes",NA,"1","1","2","more than 500",NA,-0.961
2022,"POL","61600128",61608852,"ISCED 3A","ISCED 3A","male","yes","yes",612.902,690.971,682.532,55.74182,NA,"yes",NA,"1","1","1","more than 500",NA,0.9311
2022,"POL","61600177",61601286,"ISCED 3A","ISCED 3A","male","yes","yes",655.213,694.674,647.75,49.11498,NA,"yes",NA,"1","2","2","more than 500",NA,0.6668
2022,"POL","61600141",61600472,"ISCED 3A","ISCED 3A","male","yes","yes",543.614,570.399,576.869,47.85792,NA,"yes",NA,"1","1","2","201-500",NA,-0.0884
2022,"POL","61600201",61602622,"ISCED 3A","ISCED 3A","female","yes","yes",491.785,516.253,517.938,52.58822,NA,"yes",NA,"1","2","3+","101-200",NA,0.7885
2022,"POL","61600171",61602635,"ISCED 3A","ISCED 3A","male","yes","yes",542.618,617.471,474.613,46.60595,NA,"yes",NA,"2","1",NA,"201-500",NA,0.6525
2022,"POL","61600196",61608342,"ISCED 3A","ISCED 3A","female","yes","yes",555.89,610.882,553.439,42.86556,NA,"yes",NA,"1","0","1","26-100",NA,-0.5677
2022,"POL","61600074",61609278,"ISCED 3A",NA,"female","no","no",290.644,316.6,281.453,69.28757,NA,"yes",NA,"1","0","0","201-500",NA,-1.4603
2022,"POL","61600047",61607518,NA,"ISCED 3A","female","yes","yes",380.821,424.482,414.061,66.49908,NA,"yes",NA,"0","0","3+","11-25",NA,-1.0139
2022,"POL","61600200",61604612,"ISCED 3A","ISCED 3A","male","yes","yes",541.924,539.437,575.814,43.58454,NA,"yes",NA,"2","0","2","101-200",NA,0.701
2022,"POL","61600041",61604025,"ISCED 3A","ISCED 3B, C","female","yes","yes",412.041,478.998,452.785,60.6387,NA,"yes",NA,"1","0","2","101-200",NA,0.2118
2022,"PRT","62000031",62008753,"ISCED 2","ISCED 2","male","yes","yes",397.151,362.809,370.644,13.77437,NA,"no",NA,"1","1","2","201-500",NA,-1.2254
2022,"PRT","62000175",62001531,"ISCED 1","ISCED 2","male","yes","yes",557.697,577.211,616.139,12.59533,NA,"yes",NA,"3+","1","2","101-200",NA,-0.6311
2022,"PRT","62000172",62007164,"ISCED 1","ISCED 3B, C","female","yes","yes",401.643,386.494,381.556,16.81118,NA,"yes",NA,"2","0","1","26-100",NA,-0.2203
2022,"PRT","62000197",62009740,NA,"ISCED 3A","female","yes","yes",257.117,344.19,322.672,16.92357,NA,"yes",NA,"1","0","1","11-25",NA,-1.2787
2022,"PRT","62000199",62002289,"less than ISCED1","ISCED 1","male","yes","yes",429.157,378.038,465.474,18.56286,NA,"yes",NA,"2",NA,"2","0-10",NA,-2.2149
2022,"PRT","62000079",62009417,"ISCED 2","ISCED 2","female","yes","yes",484.448,457.076,404.346,11.7162,NA,"yes",NA,"2","0","2","11-25",NA,-0.64
2022,"PRT","62000062",62009362,"ISCED 2","ISCED 2","male","yes","yes",426.103,413.253,485.544,14.60126,NA,"yes",NA,"2","1","1","11-25",NA,-1.9095
2022,"PRT","62000180",62005088,"ISCED 3A","ISCED 3A","male","yes","yes",429.065,439.665,478.674,11.6293,NA,"yes",NA,"3+","0","2","more than 500",NA,1.3484
2022,"PRT","62000179",62008644,"ISCED 3A","ISCED 3B, C","female","yes","yes",545.616,572.121,544.886,11.51083,NA,"yes",NA,"2","2","1","201-500",NA,0.8432
2022,"PRT","62000206",62002941,"ISCED 2","less than ISCED1","female","yes","yes",305.893,274.19,238.633,25.14599,NA,"yes",NA,"2","1","1",NA,NA,-0.777
2022,"PRT","62000205",62003719,"ISCED 3A","ISCED 3A","female","yes","yes",454.911,427.425,348.093,14.67018,NA,"yes",NA,"2","0","2","101-200",NA,1.2808
2022,"PRT","62000211",62004602,"ISCED 2","ISCED 2","female","yes","yes",380.297,458.038,478.521,17.39141,NA,"no",NA,"2","0","2","201-500",NA,-1.0629
2022,"PRT","62000084",62008099,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",545.591,616.061,534.219,15.14068,NA,"yes",NA,"2","0","2","101-200",NA,-0.4498
2022,"PRT","62000088",62003333,"ISCED 3A","ISCED 3B, C","male","yes","yes",599.558,532.632,642.961,12.398,NA,"yes",NA,"2","1","3+","201-500",NA,1.2954
2022,"PRT","62000068",62000625,"ISCED 3A","ISCED 3A","male","yes","yes",490.483,454.553,481.685,14.02018,NA,"yes",NA,"1","1","1","11-25",NA,-0.268
2022,"PRT","62000185",62006615,"ISCED 3A","ISCED 3A","male","yes","yes",503.761,583.457,470.733,9.3595,NA,"yes",NA,"2","0","3+","more than 500",NA,1.4389
2022,"PRT","62000010",62004235,"ISCED 3A","ISCED 3A","male","yes","yes",490.687,564.789,465.629,12.54971,NA,"yes",NA,"2","0","2","201-500",NA,1.1065
2022,"PRT","62000007",62000290,"ISCED 3A","ISCED 3A","female","yes","yes",638.504,638.455,659.769,12.5365,NA,"no",NA,"1","0","3+","201-500",NA,0.2627
2022,"PRT","62000164",62009997,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",458.979,423.118,482.255,28.86048,NA,"yes",NA,"2","0","1","101-200",NA,-0.1943
2022,"PRT","62000059",62005078,"ISCED 2","ISCED 2","male","yes","yes",625.152,606.398,614.986,11.86262,NA,"no",NA,"2","1","2","201-500",NA,-0.007
2022,"PRT","62000138",62001051,"ISCED 3B, C","ISCED 2","male","yes","yes",629.258,570.368,612.827,12.76984,NA,"yes",NA,"1","0","1","101-200",NA,-0.8397
2022,"PRT","62000037",62003869,"ISCED 1","ISCED 2","male","yes","yes",527.785,507.019,470.113,12.89434,NA,"no",NA,"2","1","2","11-25",NA,-1.8095
2022,"PRT","62000211",62003867,"ISCED 2","less than ISCED1","male","yes","yes",580.672,517.422,566.596,24.18005,NA,"no",NA,"2","1","3+","101-200",NA,-1.342
2022,"PRT","62000212",62001468,"ISCED 3A","ISCED 3A","male","yes","yes",486.417,413.56,438.14,16.33177,NA,"yes",NA,"2",NA,"2","more than 500",NA,1.2828
2022,"PRT","62000039",62008533,"ISCED 3A","ISCED 3A","male","yes","yes",441.861,447.283,360.645,14.10684,NA,"yes",NA,"2","0","3+","26-100",NA,0.8093
2022,"PRT","62000088",62005108,"ISCED 3A","ISCED 3A","female","yes","yes",478.935,533.098,545.726,12.77489,NA,"yes",NA,"2","1","2",NA,NA,1.5123
2022,"PRT","62000155",62000607,"less than ISCED1","less than ISCED1","male","yes","yes",411.389,400.057,370.79,10.28357,NA,"yes",NA,"2","1","0","26-100",NA,-2.6193
2022,"PRT","62000004",62008095,"ISCED 2","ISCED 3A","male","yes","yes",513.724,568.401,493.696,13.51021,NA,"yes",NA,"1","1","2","11-25",NA,-1.0189
2022,"PRT","62000058",62001770,"ISCED 3A","ISCED 3A","male","yes","yes",566.139,612.422,573.004,13.31329,NA,"yes",NA,"1","0","2","201-500",NA,0.5795
2022,"PRT","62000130",62008127,"ISCED 1","ISCED 1","male","yes","yes",389.638,370.6,347.346,14.60269,NA,"yes",NA,"2","1","2","11-25",NA,-2.2268
2022,"PRT","62000185",62004871,"ISCED 3A","ISCED 3A","female","yes","yes",425.606,388.936,453.155,9.39583,NA,"yes",NA,"2","0","2","11-25",NA,0.5427
2022,"PRT","62000177",62006440,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",479.518,443.213,452.458,12.63854,NA,"yes",NA,"1","0","2","101-200",NA,0.9103
2022,"PRT","62000092",62005200,"ISCED 2","ISCED 3A","male","yes","yes",434.674,424.702,420.042,13.61443,NA,"yes",NA,"3+","1","3+","101-200",NA,0.1974
2022,"PRT","62000033",62006674,"ISCED 3A","ISCED 3A","female","yes","yes",477.858,638.666,549.091,11.02182,NA,"yes",NA,"2","1","3+",NA,NA,1.7496
2022,"PRT","62000044",62003837,"ISCED 3A","ISCED 3A","male","yes","yes",537.333,513.94,500.011,9.84527,NA,"yes",NA,"2","0","2","101-200",NA,0.7143
2022,"PRT","62000070",62004043,"ISCED 3A","ISCED 3A","female","yes","yes",590.419,604.013,546.792,14.47746,NA,"yes",NA,"1","0","1","101-200",NA,0.9628
2022,"PRT","62000078",62008215,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",515.191,581.189,558.236,12.79405,NA,"yes",NA,"3+","1","3+",NA,NA,0.4564
2022,"PRT","62000163",62007022,"ISCED 2","ISCED 1","female","yes","yes",386.108,327.374,349.216,13.72812,NA,"yes",NA,"1","0","1","26-100",NA,-0.9143
2022,"PRT","62000129",62002392,NA,NA,"male","yes","yes",401.001,344.266,365.568,11.29087,NA,"no",NA,NA,NA,NA,NA,NA,NA
2022,"PRT","62000210",62000267,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",481.32,337.903,424.378,12.93894,NA,"yes",NA,"2","2","2","201-500",NA,0.6267
2022,"PRT","62000050",62009657,"ISCED 2","ISCED 3B, C","female","yes","yes",442.609,417.019,524.881,12.40183,NA,"yes",NA,"1","0","0","101-200",NA,-0.4713
2022,"PRT","62000076",62006855,"ISCED 1","ISCED 1","female","yes","yes",460.593,526.135,535.402,24.84871,NA,"yes",NA,"1","0","1","101-200",NA,-2.2596
2022,"PRT","62000203",62005941,"ISCED 1","ISCED 1","male","yes","yes",451.602,518.514,474.726,12.87131,NA,"yes",NA,"1","0","1","11-25",NA,-2.5064
2022,"PRT","62000162",62005939,"ISCED 2","ISCED 2","female","yes","yes",454.664,375.233,463.64,12.22984,NA,"yes",NA,"2","0","3+","101-200",NA,-0.3586
2022,"PRT","62000165",62009096,"ISCED 3B, C","ISCED 1","male","no","yes",299.876,290.579,272.122,25.85582,NA,"yes",NA,"1","1","3+","0-10",NA,-1.0384
2022,"PRT","62000047",62004328,"ISCED 2","ISCED 1","male","yes","yes",350.315,389.806,459.472,25.74263,NA,"yes",NA,"1","1","1","26-100",NA,-1.6455
2022,"PRT","62000035",62002915,"ISCED 1","less than ISCED1","male","yes","yes",563.025,518.877,591.639,16.34477,NA,"yes",NA,"1","0","3+","101-200",NA,-2.2646
2022,"PRT","62000187",62003175,"ISCED 1","ISCED 1","male","yes","yes",347.73,262.496,393.184,11.59744,NA,"yes",NA,"2","1","1","11-25",NA,-1.8748
2022,"PRT","62000132",62002296,"ISCED 2","ISCED 2","male","yes","yes",550.308,528.709,521.148,14.24414,NA,"no",NA,"3+","0","2","11-25",NA,-0.6265
2022,"PRT","62000099",62006279,"ISCED 3A","ISCED 2","female","yes","yes",478.714,498.872,489.991,12.87303,NA,"yes",NA,"1","0","2","26-100",NA,0.3518
2022,"SVK","70300040",70303689,"ISCED 3A","ISCED 3A","male","yes","yes",343.876,324.294,244.254,6.29016,NA,"yes",NA,"2","1","1","26-100",NA,0.2919
2022,"SVK","70300154",70305263,"ISCED 3A","ISCED 3A","male","yes","yes",668.472,611.27,668.329,7.38005,NA,"yes",NA,"0","1","2","201-500",NA,0.7434
2022,"SVK","70300154",70301704,"ISCED 3A","ISCED 3A","female","yes","yes",705.899,692.053,608.627,7.26087,NA,"yes",NA,"1","1","2","201-500",NA,0.7777
2022,"SVK","70300128",70304164,"ISCED 3B, C","ISCED 3A","male","yes","yes",492.797,399.741,548.06,11.37486,NA,"no",NA,"0","1","0","101-200",NA,-0.4211
2022,"SVK","70300248",70302498,"ISCED 1","ISCED 2","female","yes","yes",362.664,314.552,398.187,6.86846,NA,"yes",NA,"1","1","1","11-25",NA,-1.9598
2022,"SVK","70300090",70302164,"ISCED 3A","less than ISCED1","male","yes","yes",382.789,307.692,337.703,10.6624,NA,"yes",NA,"1","1","3+","101-200",NA,-0.4024
2022,"SVK","70300079",70302441,"ISCED 3A","ISCED 3A","female","yes","yes",371.115,397.29,384.552,7.16971,NA,"yes",NA,"1","1","1","more than 500",NA,-0.9995
2022,"SVK","70300154",70304272,"ISCED 3A","ISCED 3A","male","yes","yes",576.131,503.491,670.82,7.38005,NA,"yes",NA,"1","0","1","201-500",NA,0.9232
2022,"SVK","70300114",70304817,"ISCED 3B, C","ISCED 3B, C","female","yes","no",459.113,459.248,399.989,5.57041,NA,"yes",NA,"2","0","2","11-25",NA,-1.3703
2022,"SVK","70300159",70305660,"ISCED 3A","ISCED 3A","female","yes","yes",464.421,420.144,428.77,5.46706,NA,"yes",NA,"2","1","2","101-200",NA,0.251
2022,"SVK","70300245",70303343,"ISCED 3A","ISCED 3A","male","yes","yes",444.826,398.935,397.982,8.09691,NA,"yes",NA,"1","1","3+","101-200",NA,0.1328
2022,"SVK","70300172",70303996,"ISCED 3A","ISCED 3A","male","yes","yes",422.191,393.4,364.839,9.81483,NA,"yes",NA,"2","1","3+","26-100",NA,0.4573
2022,"SVK","70300162",70302234,"ISCED 3A","ISCED 3A","male","yes","yes",352.585,356.75,395.501,7.4344,NA,"yes",NA,"1","1","1","26-100",NA,-0.335
2022,"SVK","70300252",70301219,"ISCED 2","ISCED 2","male",NA,"yes",289.985,320.996,268.858,14.7953,NA,"yes",NA,"1","1","1","11-25",NA,-2.3575
2022,"SVK","70300250",70306761,"ISCED 3B, C","ISCED 3A","male","yes","yes",355.239,344.97,391.168,5.8897,NA,"yes",NA,"2","1","2","0-10",NA,-0.0112
2022,"SVK","70300098",70301375,"ISCED 3A","ISCED 3A","male","yes","yes",693.206,555.634,629.366,5.81909,NA,"yes",NA,"1","2","2","201-500",NA,1.3475
2022,"SVK","70300106",70302408,"ISCED 3A","ISCED 3A","male","yes","yes",454.805,450.35,508.701,6.95464,NA,"yes",NA,"1","1","1","201-500",NA,0.8876
2022,"SVK","70300152",70305710,"ISCED 3A","ISCED 3A","female","no","yes",574.404,564.57,571.201,5.45241,NA,"no",NA,"1","0","2",NA,NA,1.1962
2022,"SVK","70300033",70305655,"ISCED 3A","ISCED 3A","male","yes","yes",598.468,517.807,531.751,7.73979,NA,"yes",NA,"2","1","1","more than 500",NA,1.3794
2022,"SVK","70300031",70304387,"ISCED 3A","ISCED 2","female","yes","yes",476.436,429.41,432.007,5.90861,NA,"yes",NA,"2","3+","3+",NA,NA,0.5259
2022,"SVK","70300129",70305989,"ISCED 3B, C","ISCED 3B, C","female","no","yes",243.717,240.69,286.511,6.86846,NA,"yes",NA,"1","0","1","0-10",NA,-1.8897
2022,"SVK","70300163",70303669,"ISCED 3A","ISCED 3A","female","yes","yes",533.27,475.458,507.205,12.40774,NA,"yes",NA,"2","0","1","26-100",NA,-0.2299
2022,"SVK","70300105",70306317,"ISCED 3B, C","ISCED 2","male","yes","yes",305.557,268.442,355.443,9.981,NA,"yes",NA,"1","0","0","0-10",NA,-0.8981
2022,"SVK","70300079",70302291,"ISCED 3A","ISCED 3A","male","no","yes",422.225,456.822,468.165,6.55952,NA,"no",NA,"1","2","3+","101-200",NA,-0.9825
2022,"SVK","70300179",70303287,"ISCED 3B, C","ISCED 3A","female","yes","yes",523.76,553.067,497.683,4.90856,NA,"yes",NA,"1","0","1","201-500",NA,-0.8919
2022,"SVK","70300056",70306649,"ISCED 3A","ISCED 3A","male","yes","yes",486.537,501.023,505.186,11.29856,NA,"yes",NA,"1","2","2","101-200",NA,0.185
2022,"SVK","70300135",70302710,"ISCED 3A","ISCED 3B, C","male","yes","yes",455.591,304.4,349.53,4.61369,NA,"yes",NA,"2","1","2","101-200",NA,-0.7215
2022,"SVK","70300114",70305158,"ISCED 3B, C","ISCED 3A","male","yes","yes",479.481,405.95,480.698,6.08766,NA,"yes",NA,"2","1","2","11-25",NA,1.0563
2022,"SVK","70300191",70305656,"ISCED 3A","ISCED 3A","female","yes","yes",536.08,516.41,518.781,9.06471,NA,"no",NA,"1","1","1","201-500",NA,1.1294
2022,"SVK","70300132",70303243,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",497.412,389.275,502.89,8.88784,NA,"yes",NA,"2","1","3+","11-25",NA,-0.1923
2022,"SVK","70300066",70303488,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",410.759,369.595,381.552,10.39349,NA,"yes",NA,"1","1","2","11-25",NA,-1.1925
2022,"SVK","70300255",70304038,"ISCED 3A","ISCED 3A","male","yes","yes",496.36,329.786,475.096,7.64756,NA,"no",NA,"1","2","2",NA,NA,1.5717
2022,"SVK","70300222",70305760,"ISCED 3A","ISCED 3A","male","yes","yes",610.088,525.682,626.425,6.93979,NA,"yes",NA,"1","1","1","101-200",NA,-0.2472
2022,"SVK","70300283",70300395,"ISCED 3A","ISCED 3A","female","yes","yes",537.51,590.252,583.393,14.73299,NA,"no",NA,"1","1","0","201-500",NA,0.403
2022,"SVK","70300076",70306043,"ISCED 3A","ISCED 3A","male","yes","yes",367.837,350.173,399.924,4.98234,NA,"yes",NA,"1","1","2","0-10",NA,0.8098
2022,"SVK","70300209",70305862,"ISCED 3A","ISCED 3A","male","yes","yes",415.014,368.631,335.667,8.8774,NA,"yes",NA,"2","1","1","11-25",NA,-1.039
2022,"SVK","70300007",70305805,"ISCED 3A",NA,"male","yes","yes",466.877,469.105,469.896,10.92701,NA,"yes",NA,"1","0","2","11-25",NA,-1.7715
2022,"SVK","70300080",70304781,"ISCED 3A","ISCED 3A","female","yes","yes",322.752,382.118,360.176,6.14083,NA,"yes",NA,"1","2","3+","101-200",NA,-0.6273
2022,"SVK","70300255",70306506,"ISCED 3A","ISCED 3A","male","yes","yes",461.586,287.912,466.512,7.35714,NA,"yes",NA,"1","1","2","0-10",NA,0.3105
2022,"SVK","70300015",70306750,"ISCED 3A","ISCED 3A","male","yes","yes",620.692,490.443,536.902,7.62028,NA,"yes",NA,"1","0","2","26-100",NA,0.507
2022,"SVK","70300026",70301594,"ISCED 3A","ISCED 3A","male","yes","yes",559.05,553.36,557.971,6.75824,NA,"no",NA,"1","1","1","more than 500",NA,0.8439
2022,"SVK","70300181",70305188,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",423.607,407.757,382.622,10.47337,NA,"yes",NA,"2","1","2","26-100",NA,-0.9208
2022,"SVK","70300189",70304228,"ISCED 3A","ISCED 3A","female","yes","yes",532.015,533.597,598.6,6.34256,NA,"yes",NA,"2","0","2","101-200",NA,-0.4869
2022,"SVK","70300276",70305982,"ISCED 3A","ISCED 3B, C","female","yes","yes",470.577,476.369,520.575,5.69965,NA,"yes",NA,"1","1","2","101-200",NA,0.2362
2022,"SVK","70300037",70302299,"ISCED 3A","ISCED 3A","female","yes","yes",425.186,474.786,522.09,10.5168,NA,"yes",NA,"1","1","3+","more than 500",NA,1.2018
